Ecoregion,Longitude,Latitude,Time,BIO 11,BIO 15,BIO 6
CCV,-121.51740222100,39.06911414410,2050,104,89,45
CCV,-117.95589199100,36.27556269840,2050,74,76,-2
CCV,-121.02739144300,45.56355734050,2050,35,78,-18
CCV,-121.47463272800,37.33864917260,2050,97,87,37
CCV,-122.39361578900,39.65755616450,2050,97,88,31
CCV,-120.42942385200,40.29838393610,2050,30,71,-37
CCV,-121.92874644800,39.48685811160,2050,101,87,40
CCV,-118.93884339000,38.03577975840,2050,11,61,-67
CCV,-119.64011496800,35.29892118600,2050,99,84,26
CCV,-120.16517116300,37.52965052940,2050,90,85,25
CCV,-118.21551473900,36.85822247280,2050,72,80,-14
CCV,-120.75276229300,36.03069955820,2050,96,89,11
CCV,-118.57794009600,35.44026875440,2050,42,79,-13
CCV,-119.23710650100,34.82158584610,2050,51,85,1
CCV,-120.53417997000,36.06235022870,2050,87,87,5
CCV,-121.00010396400,36.85009719080,2050,95,85,23
CCV,-121.25781770100,37.58758439960,2050,103,88,43
CCV,-118.18930225000,34.49137362050,2050,96,85,24
CCV,-118.61446960500,36.73391220740,2050,25,75,-35
CCV,-120.52734884400,36.29349423740,2050,80,86,4
CCV,-118.74703711300,36.13099208930,2050,91,82,19
CCV,-118.63409113600,34.79336935770,2050,95,85,35
CCV,-121.38299842800,38.37404081560,2050,100,90,47
CCV,-118.32590523900,35.61986044620,2050,88,79,14
CCV,-118.34168120200,34.42851991070,2050,116,89,40
CCV,-118.40814065800,35.49992281230,2050,32,77,-24
CCV,-121.71639600300,37.63309524760,2050,104,90,43
CCV,-118.43480721700,35.52749053660,2050,44,78,-13
CCV,-118.73156999900,35.80174035740,2050,91,81,18
CCV,-119.41211741400,34.49821155110,2050,107,98,44
CCV,-120.42407043400,47.54365457870,2050,-9,73,-60
CCV,-122.27761430100,39.25222241420,2050,98,93,32
CCV,-119.82821644500,34.96179916730,2050,99,91,31
CCV,-121.13131821000,36.72940855570,2050,93,85,19
CCV,-118.97709274800,37.91015716790,2050,8,65,-66
CCV,-118.43733284300,34.81873651130,2050,98,88,30
CCV,-121.75481431000,38.15866813250,2050,100,95,44
CCV,-119.81832165500,35.35510452310,2050,83,86,17
CCV,-120.71637327000,46.33017706640,2050,26,74,-28
CCV,-120.13716512200,37.45853689220,2050,92,85,28
CCV,-120.98302492400,37.15581828900,2050,103,89,42
CCV,-118.67468782000,34.91232071180,2050,68,80,18
CCV,-122.26718413500,39.60521468550,2050,101,88,38
CCV,-121.26203688300,38.42024960940,2050,103,90,50
CCV,-121.06478986200,45.86976236390,2050,19,82,-29
CCV,-119.41554400900,34.81577676000,2050,87,90,28
CCV,-122.06978337500,38.69037188760,2050,101,94,35
CCV,-121.71030029400,39.24458794460,2050,104,88,44
CCV,-120.08389365200,36.00912857830,2050,103,86,30
CCV,-118.39017026500,36.11652834720,2050,54,76,-10
CCV,-121.97777724400,38.05295177010,2050,0,0,0
CCV,-118.77218980500,35.92713593830,2050,105,82,31
CCV,-118.54060745900,34.31987847690,2050,111,92,46
CCV,-119.65506912100,34.59323272520,2050,96,94,36
CCV,-121.65526090500,38.44015127680,2050,100,94,45
CCV,-119.59055319300,37.03580699750,2050,96,83,33
CCV,-119.73801851400,38.88371038480,2050,33,68,-50
CCV,-119.96761506900,36.87045953140,2050,100,83,38
CCV,-120.26752757200,46.07769166700,2050,19,67,-29
CCV,-118.40951777800,35.93145667160,2050,22,74,-34
CCV,-120.42295712700,36.38288053320,2050,100,86,26
CCV,-121.79856760900,39.46710323430,2050,101,88,40
CCV,-119.63884706400,36.59087167750,2050,101,85,41
CCV,-118.18956205100,35.85802372670,2050,40,74,-19
CCV,-120.66299038400,35.94565882440,2050,101,91,17
CCV,-121.48622412000,38.21298371890,2050,99,91,43
CCV,-120.31796928200,37.69670476310,2050,94,84,30
CCV,-122.08450275300,38.89794626580,2050,97,92,30
CCV,-120.61118805400,35.80933897350,2050,100,93,17
CCV,-119.44672733200,34.84301558120,2050,85,89,26
CCV,-120.65832513600,36.53930033530,2050,88,84,12
CCV,-121.10685951900,37.65579202090,2050,104,87,46
CCV,-120.48949648600,36.37325613370,2050,92,85,15
CCV,-120.23145573300,36.91677167000,2050,102,85,38
CCV,-119.28053306800,36.70678598810,2050,99,85,40
CCV,-120.17117852600,35.68460797610,2050,90,87,13
CCV,-117.90009801000,36.41733019510,2050,78,73,-3
CCV,-118.99489753900,34.69037570960,2050,67,85,19
CCV,-121.78294237600,37.76551489060,2050,103,89,43
CCV,-121.38420386100,38.81728466930,2050,104,89,51
CCV,-121.12999286800,36.41071332370,2050,106,89,22
CCV,-118.75265647200,35.87632737100,2050,88,81,17
CCV,-118.45458244200,34.86171501880,2050,96,86,31
CCV,-121.62049800400,38.94235177950,2050,104,89,46
CCV,-119.45568847800,34.75842256310,2050,77,88,23
CCV,-118.26063587200,37.05910136880,2050,62,73,-27
CCV,-119.82634939400,37.37171758790,2050,92,85,26
CCV,-121.47931947700,38.57166529290,2050,103,91,50
CCV,-121.30005506900,37.12049581940,2050,100,89,34
CCV,-122.51766692800,39.02310700480,2050,84,93,11
CCV,-121.02112385400,36.00138367800,2050,99,90,17
CCV,-118.10482558200,36.70065547330,2050,74,82,-10
CCV,-121.59084716500,39.05188400610,2050,104,88,46
CCV,-118.63163069000,34.87494904580,2050,85,82,29
CCV,-122.42108144700,39.05916702680,2050,86,93,15
CCV,-122.26403816400,39.04954430670,2050,95,94,26
CCV,-120.44212063800,37.89611669520,2050,93,85,27
CCV,-122.23049928100,39.47589542050,2050,100,89,37
CCV,-121.68028494800,38.48340773610,2050,101,94,46
CCV,-122.10814045100,38.11275568710,2050,109,93,52
CCV,-121.34831867100,37.65964371970,2050,103,86,42
CCV,-120.88421432900,37.50919039650,2050,103,88,45
CCV,-121.57446570800,39.05696331110,2050,104,88,46
CCV,-120.26674037500,36.06984400680,2050,103,87,28
CCV,-120.77942061700,37.72223614220,2050,103,86,45
CCV,-121.81024059400,38.37855756780,2050,101,97,45
CCV,-119.58690381500,35.15668204480,2050,92,86,24
CCV,-121.30774762400,37.93138173620,2050,101,88,43
CCV,-111.57016978100,35.66380469100,2050,42,69,-40
CCV,-121.99247080500,38.79906235920,2050,100,93,35
CCV,-120.60001080000,35.95592336350,2050,89,88,6
CCV,-120.76901507800,36.50987681560,2050,87,85,9
CCV,-120.81646058400,37.19534010060,2050,103,88,42
CCV,-119.34270452700,36.33943526450,2050,103,85,41
CCV,-118.38009995500,36.14098712100,2050,48,76,-14
CCV,-118.38413072400,35.10890099950,2050,78,74,15
CCV,-119.74227431400,34.59407737750,2050,87,91,31
CCV,-121.70225914000,39.01662918450,2050,104,88,44
CCV,-120.47997887000,35.89672496820,2050,93,88,11
CCV,-118.61966803800,35.58267365660,2050,86,78,16
CCV,-118.33895224200,37.14997298700,2050,48,70,-36
CCV,-121.21778416100,37.98972996510,2050,101,88,44
CCV,-120.98348422800,36.81784092100,2050,90,84,19
CCV,-118.81141609300,34.46766189680,2050,107,92,44
CCV,-122.07055198700,38.78250541660,2050,99,93,32
CCV,-120.23472549700,35.70897108110,2050,92,88,13
CCV,-120.87745986200,36.67273314400,2050,97,84,21
CCV,-119.43701992000,38.51145533560,2050,16,62,-63
CCV,-121.65017638200,39.15501253130,2050,105,88,47
CCV,-120.79035363700,46.43522153740,2050,22,74,-33
CCV,-118.86207948800,35.75766284330,2050,108,79,36
CCV,-120.79594648200,46.34894091740,2050,25,75,-30
CCV,-122.11589184000,39.10019661100,2050,98,92,33
CCV,-118.11386404400,35.83180757100,2050,49,73,-13
CCV,-120.65744442100,35.86041097810,2050,99,92,15
CCV,-121.20282183000,37.60398166380,2050,104,88,44
CCV,-119.28352543600,36.78902994300,2050,103,85,43
CCV,-120.46563140600,36.99199213110,2050,103,86,39
CCV,-118.89196248200,36.83100991400,2050,62,81,-6
CCV,-119.75361841400,34.61274889060,2050,97,94,36
CCV,-120.31292084000,35.69650537420,2050,99,91,17
CCV,-118.88843721500,34.51418294300,2050,98,90,40
CCV,-121.90964504200,37.73805511840,2050,107,90,48
CCV,-120.18599786800,35.77249800800,2050,92,87,15
CCV,-121.66149028300,38.28978540050,2050,100,94,45
CCV,-118.25060231800,34.27302057720,2050,91,87,28
CCV,-121.66456969800,39.17516671540,2050,105,88,46
CCV,-121.55253526900,38.60198585400,2050,102,91,48
CCV,-122.22311689700,38.89234487700,2050,96,94,26
CCV,-121.55222534300,37.53801452230,2050,92,84,38
CCV,-121.16289215100,37.17821945300,2050,100,88,37
CCV,-119.84301325600,37.04823811820,2050,100,83,38
CCV,-122.45397589500,39.63250598950,2050,93,88,24
CCV,-120.27372956100,36.97006745770,2050,101,84,38
CCV,-120.75850084900,36.36906807340,2050,81,85,4
CCV,-121.18810128800,37.18878868330,2050,96,87,32
CCV,-117.60935041600,34.36840167680,2050,58,85,-11
CCV,-122.37956971200,39.07879157400,2050,88,93,18
CCV,-119.52175374200,35.00240325260,2050,91,88,26
CCV,-119.37652319900,34.86190824480,2050,78,87,22
CCV,-121.68699541500,39.30080032610,2050,103,89,43
CCV,-120.96405272800,45.80378038040,2050,23,79,-27
CCV,-121.52831739000,38.44151776250,2050,100,92,46
CCV,-120.27780296300,47.48086790400,2050,2,67,-48
CCV,-119.97201211100,35.56057120980,2050,100,86,22
CCV,-121.00814543600,45.74958240410,2050,22,78,-29
CCV,-121.09701265000,45.80569473960,2050,25,82,-25
CCV,-120.80096164100,37.60331186360,2050,103,86,45
CCV,-120.68114245700,37.33287763020,2050,103,89,45
CCV,-119.71648643600,34.97014440720,2050,103,91,33
CCV,-121.74537167100,37.85487504130,2050,101,89,43
CCV,-117.46148856000,34.47339770740,2050,90,80,15
CCV,-119.67777749800,36.32107742730,2050,100,86,37
CCV,-119.90816452300,37.10713829290,2050,100,84,37
CCV,-119.71186829600,35.39970205270,2050,103,84,27
CCV,-118.15398163100,34.40401879730,2050,75,87,13
CCV,-118.41010891700,37.60751589790,2050,47,66,-43
CCV,-119.38001353300,36.79840304960,2050,100,85,41
CCV,-121.03915787300,36.41088710050,2050,99,87,16
CCV,-121.23973384100,37.54032970370,2050,103,88,42
CCV,-122.30401020200,39.27508131430,2050,97,94,30
CCV,-119.13973983700,34.66766960660,2050,65,86,17
CCV,-120.90942141200,37.53848270960,2050,103,86,45
CCV,-122.36991915800,39.47361251030,2050,98,91,31
CCV,-118.73556204100,35.76379242630,2050,91,81,18
CCV,-121.61746162600,37.49365142780,2050,102,89,41
CCV,-120.94724371000,36.81140263410,2050,94,85,21
CCV,-121.38068827200,39.07416765010,2050,101,91,44
CCV,-121.26287502600,36.64399171820,2050,106,88,30
CCV,-121.40157338100,37.62887796000,2050,101,87,39
CCV,-120.32742009600,45.83909113530,2050,24,66,-23
CCV,-118.56855626400,34.76671521170,2050,95,87,36
CCV,-120.36316677400,37.29743713640,2050,101,87,41
CCV,-120.68314347300,46.55312384760,2050,16,69,-40
CCV,-120.89008498700,37.50213612970,2050,103,87,45
CCV,-118.04327903600,34.49822082200,2050,85,84,17
CCV,-120.44241405500,38.05309651300,2050,94,84,27
CCV,-119.60539523100,34.79312529230,2050,82,89,26
CCV,-122.47899833200,39.81498087850,2050,97,86,31
CCV,-119.39946462200,35.00205472780,2050,102,87,33
CCV,-122.06655419000,39.10751146280,2050,99,91,35
CCV,-120.49557091000,40.32311179120,2050,27,73,-40
CCV,-120.56145456300,46.48307800500,2050,24,66,-32
CCV,-120.56658901500,37.80509417560,2050,97,84,34
CCV,-119.83397617300,35.09403076630,2050,84,88,21
CCV,-120.30539555900,37.54595441930,2050,96,84,32
CCV,-117.90445619300,36.15124590360,2050,62,71,-9
CCV,-119.69476733700,35.11950509620,2050,98,88,28
CCV,-119.55952341000,36.42651956060,2050,101,85,39
CCV,-118.06749051200,34.44984093900,2050,75,86,11
CCV,-122.25757989200,38.87469283990,2050,91,93,25
CCV,-120.82692641700,38.28608640130,2050,98,85,39
CCV,-120.86772987500,35.82875722470,2050,103,93,20
CCV,-120.14210099200,37.24583557230,2050,100,85,38
CCV,-119.24494540300,36.34279769680,2050,106,82,42
CCV,-120.42353188400,46.19188400120,2050,22,67,-29
CCV,-119.57315749400,36.52604258350,2050,101,84,41
CCV,-121.52542086400,38.26544062750,2050,100,92,45
CCV,-121.24659351400,38.53136353460,2050,104,91,52
CCV,-119.49236254400,34.93395063250,2050,96,91,31
CCV,-119.50198542700,36.51681999180,2050,102,85,41
CCV,-119.77486018100,35.44295460440,2050,102,85,25
CCV,-120.65305261500,36.14204793560,2050,79,86,2
CCV,-120.95465246900,45.52433446440,2050,29,71,-24
CCV,-120.70620739200,38.01634408980,2050,95,83,34
CCV,-119.56367482000,34.71618569450,2050,75,89,22
CCV,-118.10605527800,35.54603533660,2050,65,73,1
CCV,-121.48905807400,37.81223121250,2050,102,88,42
CCV,-121.76136421200,39.47656273450,2050,101,88,40
CCV,-119.31663507700,38.30642534860,2050,-3,64,-77
CCV,-117.76258123800,36.11685931640,2050,62,66,-9
CCV,-120.14825628100,35.66502805310,2050,98,89,19
CCV,-121.69471736500,37.34385578990,2050,100,88,41
CCV,-119.79161783300,39.26469054760,2050,29,65,-53
CCV,-121.88055294300,38.41954097520,2050,101,97,43
CCV,-121.74297036400,37.31227866940,2050,109,93,45
CCV,-121.00959180700,38.26841928950,2050,103,84,49
CCV,-120.14708002600,37.63541880020,2050,87,84,21
CCV,-121.49430591800,39.89595950970,2050,62,89,0
CCV,-120.39586638300,37.43903830350,2050,99,86,39
CCV,-117.83267270200,34.28592407120,2050,81,87,13
CCV,-121.30814570600,36.56477041260,2050,97,87,22
CCV,-120.79026185600,37.58736274610,2050,103,86,45
CCV,-118.68785438200,36.78796626560,2050,47,78,-19
CCV,-120.39265289800,37.17586343320,2050,101,86,39
CCV,-120.96446130800,38.42489197040,2050,101,87,44
CCV,-120.25863093800,36.04799037780,2050,104,88,29
CCV,-120.53364849500,35.94523364610,2050,91,89,9
CCV,-121.14856734400,36.83560507330,2050,89,84,19
CCV,-120.20666427800,37.11851237370,2050,100,85,38
CCV,-118.30674078400,35.06131787280,2050,79,75,16
CCV,-118.21229190300,35.68074587420,2050,96,81,16
CCV,-120.99798877400,36.93715719580,2050,103,87,38
CCV,-121.46772805700,38.93367102760,2050,104,89,48
CCV,-119.30804817500,36.72450814600,2050,100,85,40
CCV,-120.55320647200,46.27499235940,2050,17,70,-35
CCV,-120.48914297400,36.19044186890,2050,91,86,11
CCV,-119.37684687900,34.96156890120,2050,89,87,27
CCV,-121.83886072000,39.39755146840,2050,101,88,40
CCV,-120.54677910300,37.32958832670,2050,102,90,45
CCV,-118.86167022500,34.60524336520,2050,55,85,7
CCV,-121.49143103000,39.18778128700,2050,102,91,44
CCV,-119.44697369900,36.81235457110,2050,102,85,42
CCV,-118.01137313100,34.31040853620,2050,64,88,-1
CCV,-121.06688622500,38.07487837700,2050,102,86,46
CCV,-122.57915181100,39.63861488920,2050,91,90,20
CCV,-118.46801742900,35.71386892800,2050,93,81,17
CCV,-120.55141290700,36.23611399110,2050,93,87,12
CCV,-120.77613153900,46.70908854500,2050,8,69,-45
CCV,-120.15496408000,35.60362357530,2050,94,87,16
CCV,-120.48582502200,36.38369257030,2050,91,84,14
CCV,-120.78700041500,37.49044858380,2050,103,86,45
CCV,-121.84690082200,39.11856858890,2050,101,89,40
CCV,-119.90011559000,35.51442884950,2050,100,86,21
CCV,-119.42015562200,36.52587806720,2050,103,85,41
CCV,-121.04199804700,37.89216575170,2050,103,85,47
CCV,-118.37016169000,34.80550756150,2050,98,88,25
CCV,-121.01367969900,36.32568728080,2050,100,89,16
CCV,-121.01185829100,37.17824544640,2050,103,90,42
CCV,-121.53629463200,38.31092610870,2050,100,91,45
CCV,-120.63410565300,40.42470982000,2050,25,73,-43
CCV,-120.33716656700,47.78060006990,2050,-9,73,-59
CCV,-120.73954021100,36.49803985100,2050,88,85,10
CCV,-118.33611829000,36.97535564540,2050,29,67,-42
CCV,-118.47527979300,35.69113499360,2050,85,79,13
CCV,-119.30410699500,36.75369564830,2050,98,85,39
CCV,-118.41900707100,35.79537974180,2050,86,80,13
CCV,-121.29380864300,38.03495538080,2050,99,88,41
CCV,-121.74960180400,38.28952962230,2050,101,97,46
CCV,-121.18016582900,37.90653409350,2050,103,87,46
CCV,-119.06517377800,36.43355492920,2050,105,84,39
CCV,-119.37602531300,36.82913178910,2050,101,85,42
CCV,-120.84854919600,45.80943100540,2050,25,78,-27
CCV,-121.35965922400,38.21355915830,2050,100,89,43
CCV,-118.31965383200,37.16733500730,2050,60,72,-30
CCV,-122.63830436500,39.68701285600,2050,81,88,11
CCV,-121.68533126700,38.25252159730,2050,100,94,44
CCV,-121.34267522100,39.00359047360,2050,102,90,46
CCV,-121.40378313500,37.90489491950,2050,101,88,41
CCV,-118.04478455900,36.67333557980,2050,75,79,-8
CCV,-118.66192366000,35.85781050580,2050,69,80,5
CCV,-118.15172881300,36.04315971440,2050,31,70,-29
CCV,-120.61385177900,37.22974404910,2050,102,87,42
CCV,-118.40676152900,36.32857339430,2050,41,75,-21
CCV,-121.32156036000,36.93764565880,2050,105,90,36
CCV,-121.32986265900,37.99135714890,2050,99,88,39
CCV,-120.60997727200,46.53509510320,2050,20,66,-36
CCV,-119.89639372500,35.64310399820,2050,103,86,26
CCV,-119.69165804200,34.87479471630,2050,95,92,31
CCV,-121.90670287700,38.31996382050,2050,102,98,46
CCV,-118.66624207100,36.44472791710,2050,39,78,-20
CCV,-120.58213481700,37.06175703840,2050,102,86,39
CCV,-120.68105564100,37.50911783180,2050,102,88,44
CCV,-122.60424543100,38.97828975850,2050,83,93,9
CCV,-119.83534252500,35.30444400120,2050,90,87,20
CCV,-119.89667801100,36.87371353520,2050,100,84,39
CCV,-121.43489124000,37.64471836580,2050,101,88,39
CCV,-120.74074063500,46.57205117370,2050,13,69,-41
CCV,-118.18849146900,36.77956517280,2050,71,82,-14
CCV,-120.65024446100,45.73424930050,2050,47,78,-2
CCV,-120.87087936100,37.50584083950,2050,103,87,45
CCV,-119.65219041400,35.17055326350,2050,90,88,24
CCV,-121.41665677100,39.15259798500,2050,99,92,42
CCV,-122.05733726200,39.56291012220,2050,100,88,39
CCV,-119.42109093300,36.67222325540,2050,103,85,42
CCV,-121.33277904000,38.59027874220,2050,105,93,53
CCV,-119.75322764200,35.16461362000,2050,99,87,27
CCV,-121.68187677500,39.40284175990,2050,103,88,42
CCV,-119.84155235100,35.06763651880,2050,89,89,23
CCV,-119.18177317400,34.55667164110,2050,92,91,35
CCV,-120.41274974600,36.33872062060,2050,90,85,14
CCV,-120.42255814000,37.84281484170,2050,93,85,28
CCV,-111.67117962300,36.17226210400,2050,57,71,-25
CCV,-118.70162166200,36.23841452920,2050,44,79,-14
CCV,-121.21377699600,45.67029733300,2050,53,90,1
CCV,-118.28266227700,34.35374769800,2050,81,87,21
CCV,-117.88911713400,36.54231607320,2050,49,64,-25
CCV,-121.99186708100,38.16328322720,2050,106,96,48
CCV,-120.17294770400,47.88793689940,2050,5,68,-41
CCV,-120.60570185200,46.29708909160,2050,20,71,-33
CCV,-119.28837820600,36.89213142330,2050,103,85,43
CCV,-120.93959853400,37.55149585070,2050,104,86,45
CCV,-118.69541545500,34.68565161250,2050,96,87,37
CCV,-120.53206468200,37.31014359240,2050,102,89,43
CCV,-121.51496661100,38.11136373730,2050,99,89,42
CCV,-121.13675895000,36.46527422430,2050,106,88,21
CCV,-120.56210632900,36.47652155920,2050,82,84,7
CCV,-120.95708553500,37.74341552260,2050,104,87,47
CCV,-121.43770568300,38.64962801540,2050,104,91,52
CCV,-119.92222905900,35.60155787510,2050,102,84,25
CCV,-121.69152989700,39.41233022080,2050,102,88,41
CCV,-121.35329187200,36.92808688880,2050,111,93,43
CCV,-120.59569381200,35.76748581620,2050,102,96,18
CCV,-120.97595658200,38.25429292090,2050,102,85,48
CCV,-121.49270401000,39.86551769040,2050,59,91,-3
CCV,-121.17277596600,38.64172053730,2050,104,87,51
CCV,-118.74828988100,34.58983059190,2050,97,88,39
CCV,-122.13885297000,38.55285606580,2050,99,94,39
CCV,-118.61754594200,35.67732932130,2050,64,80,3
CCV,-121.57889349800,37.96946354610,2050,99,89,40
CCV,-119.74139372800,38.88273955020,2050,34,69,-49
CCV,-119.32565763100,34.61268103320,2050,77,89,26
CCV,-119.78444709100,34.66220729760,2050,87,92,30
CCV,-121.11803435400,38.69280275230,2050,103,87,48
CCV,-120.68890671800,46.23354457240,2050,8,72,-41
CCV,-122.35185041900,38.93846893000,2050,88,92,19
CCV,-118.50486589800,37.30373938800,2050,33,70,-46
CCV,-121.79953102600,37.65465634960,2050,106,92,45
CCV,-121.75627044300,39.15665089320,2050,103,88,43
CCV,-122.18815344700,38.56314145070,2050,102,95,36
CCV,-121.01536082600,36.49068214770,2050,99,87,17
CCV,-121.32631634100,38.91954958350,2050,103,89,47
CCV,-117.98332996900,35.98128854710,2050,48,70,-16
CCV,-120.57216931100,35.89163097170,2050,92,89,10
CCV,-121.68949221100,37.63301109840,2050,102,89,43
CCV,-118.05751551100,35.79173512610,2050,38,71,-21
CCV,-121.68011622600,39.10858778880,2050,105,88,45
CCV,-120.54502534200,37.37992363900,2050,103,90,46
CCV,-120.20773886100,35.92270919500,2050,92,86,16
CCV,-121.75355320200,39.26615849300,2050,102,88,42
CCV,-120.56079252900,37.17807145030,2050,102,86,41
CCV,-120.52820397900,37.38650021880,2050,102,91,45
CCV,-119.40610403800,34.90890823620,2050,77,87,21
CCV,-120.88895416300,37.41800920900,2050,103,87,43
CCV,-118.85477759600,36.08865443110,2050,112,81,40
CCV,-121.23435357700,36.99034620580,2050,96,87,29
CCV,-118.01057017800,35.61200453670,2050,70,74,4
CCV,-117.79639216100,34.26316572050,2050,88,87,19
CCV,-120.51376416300,37.36539637950,2050,102,89,44
CCV,-121.42600361400,37.89336732810,2050,101,89,41
CCV,-121.02518652400,36.71769491110,2050,89,84,17
CCV,-119.63184689800,36.23476669470,2050,100,87,36
CCV,-119.92802885600,35.38921995330,2050,90,87,18
CCV,-120.54998565600,35.51129864880,2050,104,93,22
CCV,-121.59476558500,38.65905918380,2050,102,91,48
